n_agents,n_waters,layout,arch_label,architecture,broadcast_every_k,hazard_density,n_seeds,success_rate_mean,success_rate_std,mean_t_succ_mean,mean_t_succ_std,p95_t_succ_mean,total_trail_mean,n_hazard_hits_mean,scarcity
8,8,symmetric,peer(K=16),peer,16,0.0,20,0.75,0.0,4.666666666666667,0.0,6.0,64.0,0.0,1.0
8,8,symmetric,peer(K=16),peer,16,0.05,20,0.75,0.0,4.666666666666667,0.0,6.0,64.0,14.0,1.0
8,8,symmetric,peer(K=16),peer,16,0.1,20,0.75,0.0,4.666666666666667,0.0,6.0,64.0,36.65,1.0
8,8,symmetric,peer(K=2),peer,2,0.0,20,0.875,0.0,5.285714285714286,0.0,8.0,41.0,0.0,1.0
8,8,symmetric,peer(K=2),peer,2,0.05,20,0.875,0.0,5.285714285714286,0.0,8.0,41.0,13.65,1.0
8,8,symmetric,peer(K=2),peer,2,0.1,20,0.875,0.0,5.285714285714286,0.0,8.0,41.0,21.45,1.0
8,8,symmetric,peer(K=4),peer,4,0.0,20,0.625,0.0,4.4,0.0,6.0,44.0,0.0,1.0
8,8,symmetric,peer(K=4),peer,4,0.05,20,0.625,0.0,4.4,0.0,6.0,44.0,13.6,1.0
8,8,symmetric,peer(K=4),peer,4,0.1,20,0.625,0.0,4.4,0.0,6.0,44.0,44.55,1.0
8,8,symmetric,peer(K=8),peer,8,0.0,20,0.75,0.0,4.666666666666667,0.0,6.0,51.0,0.0,1.0
8,8,symmetric,peer(K=8),peer,8,0.05,20,0.75,0.0,4.666666666666667,0.0,6.0,51.0,14.45,1.0
8,8,symmetric,peer(K=8),peer,8,0.1,20,0.75,0.0,4.666666666666667,0.0,6.0,51.0,53.8,1.0
8,8,symmetric,shared,shared,-1,0.0,20,0.75,0.0,5.0,0.0,8.0,42.0,0.0,1.0
8,8,symmetric,shared,shared,-1,0.05,20,0.75,0.0,5.0,0.0,8.0,42.0,25.0,1.0
8,8,symmetric,shared,shared,-1,0.1,20,0.75,0.0,5.0,0.0,8.0,42.0,32.75,1.0
